date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:33:28	71/71	---M--	200	added ('OK')	text/plain	date:Wed,%2018%20Nov%202020%2016:33:27%20GMT	https://www.sobatbangun.com/robots.txt		(from )
23:33:29	70197/70197	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:33:28%20GMT	https://www.sobatbangun.com/	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/index.html	(from )
23:33:29	563/563	---M--	200	added ('OK')	text/css	etag:%22ce5c033e%22	https://www.sobatbangun.com/o/mentions-web/css/mentions.css	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/o/mentions-web/css/mentions.css	(from https://www.sobatbangun.com/)
23:33:30	2793/2793	---M--	200	added ('OK')	text/css	etag:%2260022890%22	https://www.sobatbangun.com/o/dynamic-data-mapping-form-renderer/css/main.css	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/o/dynamic-data-mapping-form-renderer/css/main.css	(from https://www.sobatbangun.com/)
23:33:31	73478/73478	---M--	200	added ('OK')	image/x-icon	etag:%2221cd8cd%22	https://www.sobatbangun.com/o/sobatbangun-theme/images/favicon.ico	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/o/sobatbangun-theme/images/favicon.ico	(from https://www.sobatbangun.com/)
23:33:32	292/292	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Nov%202020%2016:33:32%20GMT	https://www.sobatbangun.com/in	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/in	(from https://www.sobatbangun.com/)
23:33:33	70485/70485	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:33:33%20GMT	https://www.sobatbangun.com/in/home	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/in/home.html	(from https://www.sobatbangun.com/)
23:33:34	292/292	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Nov%202020%2016:33:34%20GMT	https://www.sobatbangun.com/en	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en	(from https://www.sobatbangun.com/)
23:33:35	70468/70468	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:33:35%20GMT	https://www.sobatbangun.com/en/home	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/home.html	(from https://www.sobatbangun.com/)
23:33:37	105555/105555	---M--	200	added ('OK')	text/css	etag:%22a39a1c7c%22	https://www.sobatbangun.com/o/frontend-css-web/main.css?browserId=other&themeId=sobatbangun_WAR_sobatbanguntheme&minifierType=css&languageId=in_ID&b=7006&t=1545962145380	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/o/frontend-css-web/maindf75.css	(from https://www.sobatbangun.com/)
23:33:38	341904/341904	---M--	200	added ('OK')	text/css	etag:%22ada30b74%22	https://www.sobatbangun.com/o/sobatbangun-theme/css/aui.css?browserId=other&themeId=sobatbangun_WAR_sobatbanguntheme&minifierType=css&languageId=in_ID&b=7006&t=1602779250258	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/o/sobatbangun-theme/css/aui70e2.css	(from https://www.sobatbangun.com/)
23:33:38	6026/6026	---M--	200	added ('OK')	text/css	etag:%223eed351d%22	https://www.sobatbangun.com/combo?browserId=other&minifierType=&themeId=sobatbangun_WAR_sobatbanguntheme&languageId=in_ID&b=7006&com_liferay_asset_publisher_web_portlet_AssetPublisherPortlet_INSTANCE_a3G2s85mxMAo:%2Fcss%2Fmain.css&com_liferay_journal_content_web_portlet_JournalContentPortlet_INSTANCE_zGhr5h1BKhlO:%2Fcss%2Fmain.css&com_liferay_product_navigation_product_menu_web_portlet_ProductMenuPortlet:%2Fcss%2Fmain.css&t=1601420134000	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/combo3f2f.css	(from https://www.sobatbangun.com/)
23:33:41	59354/59354	---MC-	200	added ('OK')	text/javascript	date:Wed,%2018%20Nov%202020%2016:33:39%20GMT	https://www.sobatbangun.com/o/js_loader_modules?t=1602779250258	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/o/js_loader_modulesd5c4	(from https://www.sobatbangun.com/)
23:33:42	39247/39247	---MC-	200	added ('OK')	text/javascript	date:Wed,%2018%20Nov%202020%2016:33:41%20GMT	https://www.sobatbangun.com/o/js_bundle_config?t=1596992986391	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/o/js_bundle_config3221	(from https://www.sobatbangun.com/)
23:33:43	708505/708505	---M--	200	added ('OK')	text/javascript	etag:%228ed670fb%22	https://www.sobatbangun.com/o/frontend-js-web/everything.jsp?browserId=other&themeId=sobatbangun_WAR_sobatbanguntheme&colorSchemeId=01&minifierType=js&minifierBundleId=javascript.everything.files&languageId=in_ID&b=7006&t=1545962145607	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/o/frontend-js-web/everything0bf1.jsp	(from https://www.sobatbangun.com/)
23:33:43	22019/22019	---M--	200	added ('OK')	text/css	etag:%22a7283db1%22	https://www.sobatbangun.com/combo?browserId=other&minifierType=css&languageId=in_ID&b=7006&t=1545962153015&/o/product-navigation-simulation-theme-contributor/css/simulation_panel.css&/o/product-navigation-product-menu-theme-contributor/product_navigation_product_menu.css&/o/product-navigation-control-menu-theme-contributor/product_navigation_control_menu.css	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/comboae18.css	(from https://www.sobatbangun.com/)
23:33:44	602641/602641	---M--	200	added ('OK')	text/css	etag:%2248e57c2e%22	https://www.sobatbangun.com/o/sobatbangun-theme/css/main.css?browserId=other&themeId=sobatbangun_WAR_sobatbanguntheme&minifierType=css&languageId=in_ID&b=7006&t=1602779250258	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/o/sobatbangun-theme/css/main70e2.css	(from https://www.sobatbangun.com/)
23:33:44	427/427	---M--	200	added ('OK')	text/javascript	etag:%229430336c%22	https://www.sobatbangun.com/combo?browserId=other&minifierType=js&languageId=in_ID&b=7006&t=1545962153015&/o/product-navigation-control-menu-theme-contributor/product_navigation_control_menu.js	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/combo3faf	(from https://www.sobatbangun.com/)
23:33:45	9735/9735	---M--	200	added ('OK')	image/png	etag:%226397fc5e%22	https://www.sobatbangun.com/o/sobatbangun-theme/images/logo-color.png	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/o/sobatbangun-theme/images/logo-color.png	(from https://www.sobatbangun.com/)
23:33:46	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:33:46%20GMT	https://www.sobatbangun.com/home	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/home	(from https://www.sobatbangun.com/)
23:33:47	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:33:47%20GMT	https://www.sobatbangun.com/our-service	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/our-service	(from https://www.sobatbangun.com/)
23:33:48	0/0	---M-Z	302	error ('Found')	text/html	date:Wed,%2018%20Nov%202020%2016:33:48%20GMT	https://www.sobatbangun.com/en/our-service	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/our-service	(from https://www.sobatbangun.com/)
23:33:49	55401/55401	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:33:49%20GMT	https://www.sobatbangun.com/en/renovation	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/renovation.html	(from https://www.sobatbangun.com/)
23:33:50	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:33:50%20GMT	https://www.sobatbangun.com/renovation	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/renovation	(from https://www.sobatbangun.com/)
23:33:51	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:33:51%20GMT	https://www.sobatbangun.com/buy-design	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/buy-design	(from https://www.sobatbangun.com/)
23:33:52	53921/53921	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:33:52%20GMT	https://www.sobatbangun.com/en/buy-design	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/buy-design.html	(from https://www.sobatbangun.com/)
23:33:53	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:33:53%20GMT	https://www.sobatbangun.com/add-on	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/add-on	(from https://www.sobatbangun.com/)
23:33:54	64923/64923	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:33:54%20GMT	https://www.sobatbangun.com/en/add-on	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/add-on.html	(from https://www.sobatbangun.com/)
23:33:55	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:33:55%20GMT	https://www.sobatbangun.com/belimaterial	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/belimaterial	(from https://www.sobatbangun.com/)
23:33:56	51384/51384	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:33:56%20GMT	https://www.sobatbangun.com/en/belimaterial	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/belimaterial.html	(from https://www.sobatbangun.com/)
23:33:57	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:33:57%20GMT	https://www.sobatbangun.com/blog	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/blog	(from https://www.sobatbangun.com/)
23:33:58	65459/65459	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:33:58%20GMT	https://www.sobatbangun.com/en/blog	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/blog.html	(from https://www.sobatbangun.com/)
23:33:59	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:33:59%20GMT	https://www.sobatbangun.com/home	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/home	(from https://www.sobatbangun.com/)
23:34:00	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:00%20GMT	https://www.sobatbangun.com/renovation	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/renovation	(from https://www.sobatbangun.com/)
23:34:01	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:01%20GMT	https://www.sobatbangun.com/web/sobatbangun/login	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/web/sobatbangun/login	(from https://www.sobatbangun.com/)
23:34:02	28433/28433	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:34:02%20GMT	https://www.sobatbangun.com/en/login	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/login.html	(from https://www.sobatbangun.com/)
23:34:03	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:03%20GMT	https://www.sobatbangun.com/web/sobatbangun/registration	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/web/sobatbangun/registration	(from https://www.sobatbangun.com/)
23:34:04	38853/38853	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:34:04%20GMT	https://www.sobatbangun.com/en/registration	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/registration.html	(from https://www.sobatbangun.com/)
23:34:05	77487/77487	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2000:40:00%20GMT	https://www.sobatbangun.com/documents/33314/741139/Banner-Beli-Desain-min.jpg/f3eff760-6132-e7f7-aeee-ea24357187ed?t=1600735200495	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/741139/Banner-Beli-Desain-min.jpg/Banner-Beli-Desain-min16ef.jpg	(from https://www.sobatbangun.com/)
23:34:07	120311/120311	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2000:40:00%20GMT	https://www.sobatbangun.com/documents/33314/741139/Banner-Renovation-min.jpg/2a61a5db-f940-dd02-72fb-991b37c5b1c0?t=1600735200978	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/741139/Banner-Renovation-min.jpg/Banner-Renovation-min39cc.jpg	(from https://www.sobatbangun.com/)
23:34:07	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:07%20GMT	https://www.sobatbangun.com/renovation	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/renovation.26.delayed	(from https://www.sobatbangun.com/)
23:34:08	61367/61367	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2000:40:00%20GMT	https://www.sobatbangun.com/documents/33314/741139/Banner-Add-On-min.jpg/07c2807f-0a3d-b237-36c7-bce3b2e153d3?t=1600735200166	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/741139/Banner-Add-On-min.jpg/Banner-Add-On-minb05e.jpg	(from https://www.sobatbangun.com/)
23:34:09	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:09%20GMT	https://www.sobatbangun.com/web/sobatbangun/protocol-covid-19	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/web/sobatbangun/protocol-covid-19	(from https://www.sobatbangun.com/)
23:34:10	46965/46965	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:34:10%20GMT	https://www.sobatbangun.com/en/protocol-covid-19	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/protocol-covid-19.html	(from https://www.sobatbangun.com/)
23:34:11	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:11%20GMT	https://www.sobatbangun.com/protocol-covid-19	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/protocol-covid-19	(from https://www.sobatbangun.com/)
23:34:12	34554/34554	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2000:45:16%20GMT	https://www.sobatbangun.com/documents/33314/33470/USP-New-05-rev-min.jpeg/dd594e4b-d2cd-e820-db31-578800788034?t=1600735516624	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/33470/USP-New-05-rev-min.jpeg/USP-New-05-rev-min1c63.jpeg	(from https://www.sobatbangun.com/)
23:34:13	25188/25188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2000:45:16%20GMT	https://www.sobatbangun.com/documents/33314/33470/USP-New-01-min.jpg/a73b207f-0a1c-5ee1-c198-a0286b616da3?t=1600735516217	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/33470/USP-New-01-min.jpg/USP-New-01-min68b6.jpg	(from https://www.sobatbangun.com/)
23:34:14	27543/27543	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2000:45:16%20GMT	https://www.sobatbangun.com/documents/33314/33470/USP-New-04-min.jpg/e7906f47-d5e0-dc3e-8ad1-e105dac3b0be?t=1600735516468	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/33470/USP-New-04-min.jpg/USP-New-04-min5083.jpg	(from https://www.sobatbangun.com/)
23:34:15	29198/29198	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2000:45:16%20GMT	https://www.sobatbangun.com/documents/33314/33470/USP-New-03-min.jpg/209e5899-11df-8e62-9d5f-43bf5758146e?t=1600735516380	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/33470/USP-New-03-min.jpg/USP-New-03-min4d18.jpg	(from https://www.sobatbangun.com/)
23:34:16	30176/30176	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2000:45:16%20GMT	https://www.sobatbangun.com/documents/33314/33470/USP-New-02-min.jpg/b4a49c92-8e1d-ae46-4ec3-f98f6cd6d99e?t=1600735516301	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/33470/USP-New-02-min.jpg/USP-New-02-min98e4.jpg	(from https://www.sobatbangun.com/)
23:34:17	0/-1	---M--	302	error ('')			https://www.sobatbangun.com/renovation	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/renovation.30.delayed	(from https://www.sobatbangun.com/)
23:34:17	11745/11745	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Sep%202020%2000:39:04%20GMT	https://www.sobatbangun.com/documents/33314/2751171/ic_renovasi.svg/7ecf8dde-5dcb-a75c-cb87-fb064cfab099	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/2751171/ic_renovasi.svg/ic_renovasi.svg	(from https://www.sobatbangun.com/)
23:34:18	15370/15370	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Sep%202020%2000:39:04%20GMT	https://www.sobatbangun.com/documents/33314/2751171/ic_belidesain.svg/5a28571c-bdf8-57cd-1142-4a32a076be32	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/2751171/ic_belidesain.svg/ic_belidesain.svg	(from https://www.sobatbangun.com/)
23:34:19	23236/23236	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Sep%202020%2000:39:04%20GMT	https://www.sobatbangun.com/documents/33314/2751171/ic_furnish.svg/5c5863e0-512a-a9f1-eb1b-5ca658ad4dd6	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/2751171/ic_furnish.svg/ic_furnish.svg	(from https://www.sobatbangun.com/)
23:34:20	13585/13585	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Sep%202020%2000:39:04%20GMT	https://www.sobatbangun.com/documents/33314/2751171/ic_belimaterial.svg/764d4b4d-4b2c-cf08-a341-463fc80cd903	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/2751171/ic_belimaterial.svg/ic_belimaterial.svg	(from https://www.sobatbangun.com/)
23:34:21	5287/5287	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Sep%202020%2000:39:04%20GMT	https://www.sobatbangun.com/documents/33314/2751171/ic_bangunrumah.svg/8ef84f1c-ef6d-51e7-cf38-29585242a9df	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/2751171/ic_bangunrumah.svg/ic_bangunrumah.svg	(from https://www.sobatbangun.com/)
23:34:22	15684/15684	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2022%20Sep%202020%2000:39:04%20GMT	https://www.sobatbangun.com/documents/33314/2751171/ic_diy.svg/a00c58c1-6d31-ded4-8eda-0506884285cf	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/2751171/ic_diy.svg/ic_diy.svg	(from https://www.sobatbangun.com/)
23:34:23	7379/7379	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202020%2009:44:17%20GMT	https://www.sobatbangun.com/documents/33314/33470/homepage-kontraktor-bangunrumah.png/06e521aa-74cb-236b-f674-fd4fae419ccc?t=1585043057270	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/33470/homepage-kontraktor-bangunrumah.png/homepage-kontraktor-bangunrumah821a.png	(from https://www.sobatbangun.com/)
23:34:24	3921/3921	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202020%2009:44:30%20GMT	https://www.sobatbangun.com/documents/33314/33470/homepage-safepayment-bangunrumah.png/2825746d-3556-daeb-94d3-79d51f5c21d6?t=1585043070104	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/33470/homepage-safepayment-bangunrumah.png/homepage-safepayment-bangunrumahc129.png	(from https://www.sobatbangun.com/)
23:34:25	14327/14327	---M--	200	added ('OK')	image/png	date:Tue,%2022%20Sep%202020%2000:37:49%20GMT	https://www.sobatbangun.com/documents/33314/2751019/homepage-watching-bangunrumah.png/5b7f218f-ac48-2c51-7463-5603737f9dfc?t=1600735069413	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/2751019/homepage-watching-bangunrumah.png/homepage-watching-bangunrumah901e.png	(from https://www.sobatbangun.com/)
23:34:26	97998/97998	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2000:37:49%20GMT	https://www.sobatbangun.com/documents/33314/2751019/article-min.jpg/b6200c9e-de49-393f-1ba0-a6c64e0fb033?t=1600735069151	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/2751019/article-min.jpg/article-min026f.jpg	(from https://www.sobatbangun.com/)
23:34:28	120930/120930	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Sep%202020%2000:45:15%20GMT	https://www.sobatbangun.com/documents/33314/33470/Banner-Dekoruma-min.jpg/ed954862-e2b1-0726-62d3-bb4fc65c0a6d?t=1600735515645	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/33470/Banner-Dekoruma-min.jpg/Banner-Dekoruma-minc8a8.jpg	(from https://www.sobatbangun.com/)
23:34:29	201321/201321	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2006:49:07%20GMT	https://www.sobatbangun.com/documents/33314/16a263c6-bd95-1592-ed87-44ff9c216ea3	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/A1%20-%20Mengapa%20Bahan%20Bangunan%20Harus%20Berkualitas.jpg	(from https://www.sobatbangun.com/)
23:34:29	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:29%20GMT	https://www.sobatbangun.com/-/mengapa-bahan-bangunan-harus-berkualitas-	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/-/mengapa-bahan-bangunan-harus-berkualitas-	(from https://www.sobatbangun.com/)
23:34:30	55264/55264	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:34:30%20GMT	https://www.sobatbangun.com/en/-/mengapa-bahan-bangunan-harus-berkualitas-	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/-/mengapa-bahan-bangunan-harus-berkualitas-.html	(from https://www.sobatbangun.com/)
23:34:32	183899/183899	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2008:37:08%20GMT	https://www.sobatbangun.com/documents/33314/941307f9-fa03-3933-2a34-c875c4548789	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/A5%20-%2010%20Kesalahan%20Umum%20Saat%20Renovasi%20Rumah.jpg	(from https://www.sobatbangun.com/)
23:34:32	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:32%20GMT	https://www.sobatbangun.com/-/10-kesalahan-umum-saat-renovasi-rumah	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/-/10-kesalahan-umum-saat-renovasi-rumah	(from https://www.sobatbangun.com/)
23:34:34	57988/57988	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:34:33%20GMT	https://www.sobatbangun.com/en/-/10-kesalahan-umum-saat-renovasi-rumah	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/-/10-kesalahan-umum-saat-renovasi-rumah.html	(from https://www.sobatbangun.com/)
23:34:35	177003/177003	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2009:25:37%20GMT	https://www.sobatbangun.com/documents/33314/f0245891-6102-3cba-5a81-2c427a33931a	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/A11%20-%20Renovasi%20Sendiri%20Atau%20Pakai%20Kontraktor.jpg	(from https://www.sobatbangun.com/)
23:34:35	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:35%20GMT	https://www.sobatbangun.com/-/renovasi-sendiri-atau-pakai-kontraktor-	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/-/renovasi-sendiri-atau-pakai-kontraktor-	(from https://www.sobatbangun.com/)
23:34:36	56021/56021	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:34:36%20GMT	https://www.sobatbangun.com/en/-/renovasi-sendiri-atau-pakai-kontraktor-	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/-/renovasi-sendiri-atau-pakai-kontraktor-.html	(from https://www.sobatbangun.com/)
23:34:37	111882/111882	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2011:48:27%20GMT	https://www.sobatbangun.com/documents/33314/55289/B9+-+10+Alasan+Membangun+Custom+Home.jpg/5996b0c6-aa7d-ea71-93bf-1f4f0a9861cc?version=1.0&t=1599738507075	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/55289/B9+-+10+Alasan+Membangun+Custom+Home.jpg/B9%20-%2010%20Alasan%20Membangun%20Custom%20Home400c.jpg	(from https://www.sobatbangun.com/)
23:34:38	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:38%20GMT	https://www.sobatbangun.com/-/10-alasan-membangun-custom-home	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/-/10-alasan-membangun-custom-home	(from https://www.sobatbangun.com/)
23:34:40	55228/55228	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:34:39%20GMT	https://www.sobatbangun.com/en/-/10-alasan-membangun-custom-home	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/-/10-alasan-membangun-custom-home.html	(from https://www.sobatbangun.com/)
23:34:41	140631/140631	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2011:44:42%20GMT	https://www.sobatbangun.com/documents/33314/55289/B8+-+5+Tren+Membangun+Rumah+Terkini.jpg/bc150754-0c63-532f-6bc1-6e8cf45771b6?version=1.0&t=1599738282649	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/55289/B8+-+5+Tren+Membangun+Rumah+Terkini.jpg/B8%20-%205%20Tren%20Membangun%20Rumah%20Terkini52eb.jpg	(from https://www.sobatbangun.com/)
23:34:41	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:41%20GMT	https://www.sobatbangun.com/-/5-tren-membangun-rumah-terkini	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/-/5-tren-membangun-rumah-terkini	(from https://www.sobatbangun.com/)
23:34:42	54643/54643	---MCZ	200	added ('OK')	text/html	date:Wed,%2018%20Nov%202020%2016:34:42%20GMT	https://www.sobatbangun.com/en/-/5-tren-membangun-rumah-terkini	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/en/-/5-tren-membangun-rumah-terkini.html	(from https://www.sobatbangun.com/)
23:34:43	135940/135940	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2011:39:25%20GMT	https://www.sobatbangun.com/documents/33314/55289/B7+-+15+Tekstur+Tembok+Untuk+Menambah+Karakter+Rumahmu.jpg/e50f63b9-83f8-1844-9960-7515a9aaf9e1?version=1.0&t=1599737965954	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/documents/33314/55289/B7+-+15+Tekstur+Tembok+Untuk+Menambah+Karakter+Rumahmu.jpg/B7%20-%2015%20Tekstur%20Tembok%20Untuk%20Menambah%20Karakter%20Rumahmu97df.jpg	(from https://www.sobatbangun.com/)
23:34:44	0/0	---M--	302	error ('Found')	text/plain	date:Wed,%2018%20Nov%202020%2016:34:44%20GMT	https://www.sobatbangun.com/-/15-tekstur-tembok-untuk-menambah-karakter-rumahmu	/Library/WebServer/Documents/temp/bangun/www.sobatbangun.com/-/15-tekstur-tembok-untuk-menambah-karakter-rumahmu	(from https://www.sobatbangun.com/)
